#TIC ID,CTOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Midpoint (BJD),Midpoint err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Radius (R_Earth),Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
220595524,220595524.01,,,,,,,,PC,,12.2418,0.006,16.506301,-52.044641,14.635,0.038,13.858,0.04,2458344.281,.0036,10.74085,0.00168,19.027162,,17372,,0.256,0.007,87.13,.4,.63,.03,.127,.002,12.5,.7,28.41,2.1,,,,,,,.32,.07,,,,,,,,,,,813.27,16.9285,5805,137.568,3.83198,.0828966,2.04908,.112862,2020-08-10 07:20:18,montalto,,29502,"new CTOI, Montalto et al. (2020)"
224307602,224307602.01,,,,,,,,PC,,8.7093,0.006,233.123184,55.581155,11.781,0.059,-39.539,0.051,2458979.4,.05,0,,0.814608,0.543004,750,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.118,1.096,6658,129.851,3.9824,.085731,1.9994,.0890075,2020-06-22 02:26:33,eisner,,19753,"Planet Hunters TESS candidate. Single transit event."
224327878,224327878.01,,,,,,,,PC,,10.5651,0.006,251.028112,30.008138,-4.08,0.046,35.522,0.068,2459007.9,.003,0.6701,0.001,2.989888,0.086862,2750,80,1.1,0.2,,,,,.05244,.00077,,,4.45,.06,,,,,,,,,.01438,.00061,,,,,,,,,116.557,.3955,5198,122.757,4.60236,.0839039,.77774,.0439372,2020-07-31 21:34:52,deen,,29079,"34 transits; either full transit or nearly full."
229043374,229043374.01,,,,,,,,PC,,10.9428,0.006,330.418552,-32.42979,10.954,0.072,-4.013,0.073,2458325.4147,.0023,3.05572,0.00041,2.68944,,2474,,0.247,0.01,87.59,.84,.17,.14,.046,.005,4.06,.17,13.17,2.33,,,,,,,.14,.03,,,,,,,,,,,635.373,21.489,6255,140.462,3.68711,.0920428,2.62216,.155176,2020-08-10 07:20:18,montalto,,29328,"new CTOI, Montalto et al. (2020)"
229055790,229055790.01,,,,,,,,PC,,9.1367,0.006,331.965824,-34.023835,31.549,0.066,20.579,0.071,2458337.87,.02,0,0,1.194967,0.217169,1100,200,6.5,1,,,,,,,,,3.8,2,,,,,,,,,,,,,,,,,,,102.625,.527,5865,128.335,4.41331,.0730575,1.05933,.0498492,2020-05-22 03:54:27,eisner,,19232,"PHT candidate. Single transit event."
229138584,229138584.01,,,,,,,,PC,,12.1289,0.006,25.719671,-48.78843,18.304,0.037,25.095,0.037,2458353.0742,.0051,2.91155,0.00043,1.264533,,1164,,0.138,0.01,86.03,.96,.44,.17,.033,.003,6.29,.26,5.25,.78,,,,,,,.56,.25,,,,,,,,,,,495.996,7.237,5513.37,118.046,4.09712,.0797635,1.45834,.0783568,2020-08-10 07:20:18,montalto,,29493,"new CTOI, Montalto et al. (2020)"
229446477,229446477.01,,,,,,,,PC,,12.8563,0.007,293.905553,60.984164,14.156,0.037,42.015,0.027,2458683.9204,,0.6581,,4.636206,,4261,,1.21,,,,,,,,,,6.63,,,,,,,,,,,,,,,,,,,,496.092,3.916,5883,124.969,4.53034,.0813577,.930152,.0453316,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229480555,229480555.01,,,,,,,,PC,,12.7782,0.008,295.45515,65.911906,-6.451,0.086,-3.126,0.09,2458693.2088,,11.8781,,11.872053,,10875,,3.217,,,,,,,,,,17.88,,,,,,,,,,,,,,,,,,,,788.476,32.9135,5899,128.815,4.07544,.0859128,1.57039,.10653,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229487733,229487733.01,,,,,,,,PC,,10.6484,0.006,296.14019,62.612281,-7.729,0.048,7.882,0.04,2459027.25,.01,13.3383,,1.684197,0.054288,1550,50,6.5,0.1,,,,,.0394,.0007,,,4.18,.07,,,,,,,,,.1081,44,,,,,,,,,164.729,.6425,5435,125.512,4.43875,.080379,.972889,.0517085,2020-08-10 00:43:19,deen,,29251,"26 full transits"
229503517,229503517.01,,,,,,,,PC,,12.078,0.007,296.882934,61.166506,-5.301,0.041,-7.277,0.045,2458686.3862,,3.9737,,7.800742,,7159,,4.807,,,,,,,,,,13.85,,,,,,,,,,,,,,,,,,,,646.039,9.4155,6477,126.127,4.20728,.0882298,1.49858,.0663467,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229556468,229556468.01,,,,,,,,PC,,10.0722,0.006,239.229858,19.79225,-106.864,0.044,35.395,0.044,2458988.19,.02,,,1.194967,0.108579,1100,100,8.2,0.5,,,,,,,,,3.16,.15,,,,,,,,,,,,,,,,,,,99.9593,.39025,5078,124.921,4.48699,.0864075,.871466,.0530653,2020-08-10 01:08:19,deen,,29252,"single transit (nominal period: 120 days)"
229556468,229556468.02,,,,,,,,PC,,10.0722,0.006,239.229858,19.79225,-106.864,0.044,35.395,0.044,2459001.49,.02,,,1.194967,0.217169,1100,200,6,0.4,,,,,,,,,3.16,.31,,,,,,,,,,,,,,,,,,,99.9593,.39025,5078,124.921,4.48699,.0864075,.871466,.0530653,2020-08-10 01:13:17,deen,,29254,"single transit (nominal period: 50 days)"
229597404,229597404.01,,,,,,,,PC,,12.6601,0.006,273.472458,72.165922,7.605,0.018,-33.216,0.021,2458685.7211,,6.3719,,16.623285,,15194,,1.318,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,204.25,.4405,4246,121.145,4.42739,.100028,.824945,.072201,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229608594,229608594.01,,,,,,,,PC,,11.1919,0.006,274.512058,74.466535,17.772,0.032,-67.083,0.042,2458960.032,.007,,,3.697793,0.543004,3400,500,6.9,0.4,,,,,,,,,3.4,.4,,,,,,,,,,,,,,,,,,,84.1738,.1599,4239,119.935,4.61861,.104338,.659937,.0590402,2020-09-04 01:04:08,eisner,,33755,"PHT candidate. Single transit event."
229675762,229675762.01,,,,,,,,PC,,14.5017,0.008,253.098182,74.901444,-13.227,0.087,39.15,0.117,2458684.0265,,0.7235,,10.645547,,9757,,1.369,,,,,,,,,,5.82,,,,,,,,,,,,,,,,,,,,217.829,2.487,3475,157,4.70317,.0105548,.539324,.0171551,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229715760,229715760.01,,,,,,,,PC,,12.7778,0.01,278.989527,70.160757,9.167,0.029,-16.682,0.027,2458683.7693,,11.575,,16.216544,,14825,,6.319,,,,,,,,,,19.38,,,,,,,,,,,,,,,,,,,,711.751,7.3315,5776,135.044,4.1277,.0733287,1.4578,.072897,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229740848,229740848.01,,,,,,,,PC,,12.4076,0.008,279.568644,69.618773,3.297,0.037,-2.135,0.034,2458684.09,,1.543,,10.08651,,9247,,1.32,,,,,,,,,,10.92,,,,,,,,,,,,,,,,,,,,426.537,3.2175,5767,126.28,4.41901,.0781357,1.03741,.0518593,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229760134,229760134.01,,,,,,,,PC,,12.2186,0.008,280.991444,68.496535,10.207,0.038,18.972,0.039,2458683.828,,0.8237,,1.168881,,1076,,1.655,,,,,,,,,,4.15,,,,,,,,,,,,,,,,,,,,511.768,5.346,6322,126.613,4.40671,.0847427,1.15913,.0509548,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229778990,229778990.01,,,,,,,,PC,,12.5119,0.007,283.191401,68.084175,-5.331,0.043,9.491,0.037,2458684.6549,,7.7795,,1.749444,,1610,,3.179,,,,,,,,,,7.51,,,,,,,,,,,,,,,,,,,,768.081,12.182,5849,120.961,3.99517,.0777474,1.71436,.0842111,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229786055,229786055.01,,,,,,,,PC,,10.872,0.006,283.582361,71.072986,-8.257,0.04,-28.722,0.047,2458684.0264,,2.1396,,0.578852,,533,,2.718,,,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,,292.357,2.107,6265,127.222,4.34287,.0883959,1.23248,.0541909,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229787062,229787062.01,,,,,,,,PC,,12.4841,0.007,284.022679,70.25412,-12.668,2.195,-9.508,2.195,2458683.4839,,1.9011,,1.715732,,1579,,1.3275,,,,,,,,,,4.28,,,,,,,,,,,,,,,,,,,,368.055,,5392,,,,.986402,,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229808144,229808144.01,,,,,,,,PC,,10.0221,0.6,354.217056,-69.540151,-0.871,0.07,8.36,0.063,2458337.3433,,11.61111,,70.251519,,62655.1613510401,,4.8,,,,,,,,,,76.9550369620887,,,,,,,,,,,,,,,,,,,,409.821,6.737,,,,,,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
229808144,229808144.02,,,,,,,,PC,,10.0221,0.6,354.217056,-69.540151,-0.871,0.07,8.36,0.063,2458331.3489,,11.60764,,18.714596,,17089.0766932536,,4.73333333333333,,,,,,,,,,40.1899924089187,,,,,,,,,,,,,,,,,,,,409.821,6.737,,,,,,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
230001847,230001847.01,,,,,,,,PC,,11.2347,0.007,290.619895,60.853904,-10.335,0.039,9.837,0.042,,,2.994,0.001,0.868937,0.217169,800,200,7.5,1.5,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,536.046,5.9135,4784,122,,,3.22859,,2020-08-24 08:25:48,grunblatt,,33592,"hot Jupiter candidate around evolved star"
230007816,230007816.01,,,,,,,,PC,,12.1792,0.007,290.938304,62.352571,-6.864,0.043,-13.714,0.042,2458684.103,,2.6271,,2.093144,,1926,,3.405,,,,,,,,,,8.82,,,,,,,,,,,,,,,,,,,,796.539,14.994,6239,123.584,3.9908,.0855474,1.84089,.0877286,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230013820,230013820.01,,,,,,,,PC,,14.3536,0.007,291.148597,65.167711,14.804,0.074,-2.034,0.07,2458683.559,,0.8395,,8.789775,,8063,,2.3582,,,,,,,,,,6.36,,,,,,,,,,,,,,,,,,,,305.221,2.7295,3793,157,4.61105,.0121431,.648223,.0196812,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230016502,230016502.01,,,,,,,,PC,,12.9466,0.007,291.320827,62.812191,-11.644,0.029,-9.282,0.028,2458685.3235,,2.9608,,9.348145,,8573,,3.92,,,,,,,,,,17.29,,,,,,,,,,,,,,,,,,,,985.613,12.5905,6055,125.564,4.02511,.081601,1.7101,.0829447,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230023734,230023734.01,,,,,,,,PC,,9.65178,0.006,291.997788,65.449245,-24.443,0.064,-10.683,0.052,2459025.645,.005,10.0627,,0.727687,0.021715,670,20,3.42,,,,,,.0259,.0004,,,4.24,.06,,,,,,,,,.1045,.0016,,,,,,,,,212.751,1.402,6476,128.639,4.20563,.0872751,1.50143,.067,2020-08-10 17:42:50,deen,,29580,"U-shaped, very weak & uncertain secondary."
230050959,230050959.01,,,,,,,,PC,,11.9576,0.007,292.079933,62.908618,-3.897,0.057,-6.517,0.059,2458683.9262,,1.1276,,2.776517,,2554,,1.488,,,,,,,,,,10.84,,,,,,,,,,,,,,,,,,,,753.223,15.348,6168,123.933,3.92313,.080588,1.9652,.0982938,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230112571,230112571.01,,,,,,,,PC,,11.2257,0.006,248.589668,68.893119,-9.602,0.032,20.43,0.04,2458683.8424,,0.5307,,0.716822,,660,,1.49,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,412.657,3,6050,121.744,4.10279,.076188,1.56379,.0685553,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230236827,230236827.01,,,,,,,,PC,,10.9759,0.006,261.53387,42.593601,5.606,0.044,37.855,0.05,2459034.825,.01,0.7076,,1.303666,0.217169,1200,200,0.91,,,,,,.0346,.003,,,2.53,.22,,,,,,,,,.01373,.00054,,,,,,,,,85.1046,.1811,4404,126.024,4.62489,.101823,.669902,.0571608,2020-08-10 19:28:12,deen,,29583,"V-shaped, 68 transits"
230389303,230389303.01,,,,,,,,PC,,14.6881,0.007,286.203899,62.12734,5.802,0.071,13.676,0.067,2458688.0907,,7.6903,,4.183792,,3846,,2.344,,,,,,,,,,3.51,,,,,,,,,,,,,,,,,,,,246.565,1.946,3606,157,4.72156,.00925598,.518143,.0158884,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
231071138,231071138.01,,,,,,,,PC,,12.0585,0.006,32.943352,-56.756226,52.147,0.036,18.703,0.037,2458337.0773,.0028,18.84169,0.00129,6.383313,,5862,,0.139,0.01,88.75,.29,.74,.05,.076,.004,33.75,4.55,9.1,.97,,,,,,,2.05,1.15,,,,,,,,,,,372.18,3.082,5603,125.44,4.35297,.0813245,1.09741,.0543518,2020-08-10 07:20:18,montalto,,29508,"new CTOI, Montalto et al. (2020)"
231279823,231279823.01,,,,,,,,PC,,8.70466,0.007,42.539739,-53.136803,-114.609,0.04,503.079,0.043,2458361.64103,.00104,5.97607,0.00073,,,0,0,0.116,0.002,89.98,.47,.005,.14,.0363,.0005,17.2,.3,1.83,.06,,,11.8,1,516.5,10.5,,,.0516,.0001,0,0,,,,,,,13.2017,.0042,3592,157,4.77196,.00654705,.460762,.0136682,2019-06-10 08:31:44,cloutier,,4044,"new CTOI from ORION (https://arxiv.org/abs/1812.08145)"
231346067,231346067.01,,,,,,,,PC,,12.3809,0.006,97.223463,-35.858503,-3.343,0.041,-4.692,0.037,2458467.3558,.0039,1.29188,0.00018,2.089881,,1923,,0.157,0.011,70.75,5.65,.68,.08,.043,.007,2.07,.32,9.18,1.9,,,,,,,.1,.06,,,,,,,,,,,863.169,18.828,6106,129.822,3.91644,.0836074,1.95506,.0962714,2020-08-10 07:20:18,montalto,,29453,"new CTOI, Montalto et al. (2020)"
231630147,231630147.01,,,,,,,,PC,,11.943,0.006,317.159425,-55.56516,3.471,0.045,-21.988,0.045,2458318.3934,.0033,7.06437,0.00124,12.767026,,11690,,0.151,0.005,84.82,.32,.89,.03,.103,.011,9.81,.51,18.39,2.9,,,,,,,.36,.1,,,,,,,,,,,534.436,8.3535,5672,125.77,4.01502,.0795102,1.63563,.0853693,2020-08-10 07:20:18,montalto,,29504,"new CTOI, Montalto et al. (2020)"
231714759,231714759.01,,,,,,,,PC,,9.3827,0.006,352.59283,-58.426307,15.424,0.053,-6.084,0.056,2458327.2661,,5.486111,,3091.802607,,942019.900408304,,7.13333333333333,,,,,,,,,,121.31161162739,,,,,,,,,,,,,,,,,,,,448.951,6.651,7087,142.892,3.65667,.0857282,3.0807,.130713,2019-06-06 03:40:31,lipponen,,3787,"sector1"
231714759,231714759.02,,,,,,,,PC,,9.3827,0.006,352.59283,-58.426307,15.424,0.053,-6.084,0.056,2458330.0022,,5.459722,,578.900274,,413267.844291161,,11.6333333333333,,,,,,,,,,385.907162312388,,,,,,,,,,,,,,,,,,,,448.951,6.651,7087,142.892,3.65667,.0857282,3.0807,.130713,2019-06-06 03:40:31,lipponen,,3787,"sector1"
231833061,231833061.01,,,,,,,,PC,,10.9619,0.006,24.007409,-65.690833,53.431,0.047,3.428,0.041,2458333.6009,,,,2131.635561,,859606.896215939,,11.3333333333333,,,,,,,,,,43.3579210971557,,,,,,,,,,,,,,,,,,,,128.586,.419,4580,124.132,4.34877,.0966917,.9404,.0700326,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
231833061,231833061.02,,,,,,,,PC,,10.9619,0.006,24.007409,-65.690833,53.431,0.047,3.428,0.041,2458346.5177,,,,763.021636,,504787.788125685,,3,,,,,,,,,,81.4312752107359,,,,,,,,,,,,,,,,,,,,128.586,.419,4580,124.132,4.34877,.0966917,.9404,.0700326,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
231840927,231840927.01,,,,,,,,PC,,10.0031,0.006,25.17662,-65.419403,25.725,0.044,9.245,0.051,2458324.975,.0008,0.81782,0.00002,3.38299,,3111,,0.051,0.003,77.67,2.25,.78,.05,.058,.006,3.65,.39,6.33,.94,,,,,,,1.37,.55,,,,,,,,,,,137.751,.4725,5726.4,128.415,4.44631,.078337,1.00042,.0514975,2020-08-10 07:20:18,montalto,,29354,"new CTOI, Montalto et al. (2020)"
231860752,231860752.01,,,,,,,,PC,,8.582,0.018,28.867949,-63.077165,3.248,0.071,11.734,0.084,2458327.8089,,0.9888889,,11.36239,,10410.5787775296,,2.03333333333333,,,,,,,,,,35.7285276708305,,,,,,,,,,,,,,,,,,,,302.8677,36.5461,,,,,,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
231945429,231945429.01,,,,,,,,PC,,10.5757,0.006,94.142332,-44.637833,9.394,0.148,7.847,0.183,2458420.2819,.0014,30.46181,,5.374646,,4938,,0.124,0.007,88.37,.18,1.02,.1,.116,.129,35.79,4.02,27.21,31.71,,,,,,,.94,.33,,,,,,,,,,,462.189,16.2115,6458,127.066,3.89082,.0900782,2.14912,.122151,2020-08-10 07:20:18,montalto,,29344,"new CTOI, Montalto et al. (2020)"
232612421,232612421.01,,,,,,,,PC,,13.8792,0.008,259.027121,63.114144,-3.252,0.076,-81.049,0.055,2458687.1165,,4.3605,,5.806818,,5334,,2.185,,,,,,,,,,4.23,,,,,,,,,,,,,,,,,,,,167.364,.7515,3609,157,4.71129,.00906737,.529961,.0157327,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
232632890,232632890.01,,,,,,,,PC,,12.8482,0.007,269.548469,59.360062,0.472,0.091,-10.359,0.078,2458683.5219,,0.674,,7.357938,,6754,,1.169,,,,,,,,,,13.44,,,,,,,,,,,,,,,,,,,,600.776,14.4455,5073,123.877,4.01654,.0858614,1.49787,.0963567,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233051157,233051157.01,,,,,,,,PC,,12.1896,0.007,268.798379,61.105198,-12.045,0.042,-20.998,0.057,2458683.922,,0.7201,,0.838512,,772,,2.0397,,,,,,,,,,5.26,,,,,,,,,,,,,,,,,,,,676.749,10.2155,5869,127.918,3.98498,.0810662,1.73459,.0887965,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233058262,233058262.01,,,,,,,,PC,,14.6721,0.007,269.496281,64.068673,10.284,0.068,6.557,0.096,2458698.281,,70.9792,,21.665626,,19757,,4.627,,,,,,,,,,8.47,,,,,,,,,,,,,,,,,,,,278.811,2.5675,3720,157,4.6925,.0101131,.551668,.0167898,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233058265,233058265.01,,,,,,,,PC,,11.733,0.006,269.477498,64.069081,-7.075,0.049,-5.034,0.061,2458690.4236,,26.277,,6.273013,,5761,,1.452,,,,,,,,,,12.49,,,,,,,,,,,,,,,,,,,,488.434,5.841,5952,127.029,4.11959,.0773712,1.50645,.0734623,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233194447,233194447.01,,,,,,,,PC,,8.71433,0.006,263.949937,66.758971,5.578,0.054,-24.944,0.058,2458770.49,.05,0,,0.543004,0.108579,500,100,24,4,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,207.771,1.1415,6582,126.298,3.89425,.0861232,2.18912,.0917612,2020-01-24 10:12:04,eisner,,15946,"Planet Hunters TESS candidate. Single transit event."
233195052,233195052.01,,,,,,,,PC,,14.8872,0.007,264.252394,67.093558,-6.413,0.056,18.876,0.059,2458685.048,,2.6801,,12.940615,,11848,,4.296,,,,,,,,,,7.07,,,,,,,,,,,,,,,,,,,,373.04,4.176,3954,157,4.65587,.0121548,.594493,.0190858,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233208635,233208635.01,,,,,,,,PC,,12.8254,0.006,266.456857,70.111293,-7.869,0.023,70.746,0.025,2458689.3292,,8.7423,,3.447251,,3170,,5.0561,,,,,,,,,,5.51,,,,,,,,,,,,,,,,,,,,414.159,2.051,5473,122.549,4.51472,.0796783,.896095,.0447739,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233496435,233496435.01,,,,,,,,PC,,12.8484,0.008,249.269962,72.288041,-5.843,0.026,-26.853,0.035,2458684.2425,,43.0107,,7.152451,,6566,,4.345,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,857.416,11.958,6122,121.289,4.13558,.0783314,1.52571,.070809,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233576872,233576872.01,,,,,,,,PC,,12.2101,0.007,282.466874,64.527576,0.604,0.039,7.779,0.045,2458683.603,,1.5177,,2.887552,,2656,,3.309,,,,,,,,,,7.79,,,,,,,,,,,,,,,,,,,,546.22,6.552,5893,122.955,4.18535,.0722966,1.38373,.0654572,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233629963,233629963.01,,,,,,,,PC,,12.9743,0.007,284.554686,64.489039,-25.908,0.035,-1.555,0.037,2458684.9715,,1.5907,,2.177998,,2004,,3.4096,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,143.658,.35,3910,157,4.66582,.0103435,.582783,.0172072,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233714939,233714939.01,,,,,,,,PC,,12.6501,0.007,276.257878,65.480991,-8.502,0.047,-15.032,0.041,2458684.8542,,2.2,,1.505874,,1386,,2.8197,,,,,,,,,,4.96,,,,,,,,,,,,,,,,,,,,650.208,9.355,6267,130.38,4.35134,.0874669,1.22051,.0588694,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233744223,233744223.01,,,,,,,,PC,,11.7661,0.007,278.418977,64.755147,2.282,0.053,7.293,0.048,2458700.2406,,44.5624,,15.429947,,14111,,5.902,,,,,,,,,,24.52,,,,,,,,,,,,,,,,,,,,620.192,12.2665,5962,119.541,3.92233,.0763331,1.89053,.0911686,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233961334,233961334.01,,,,,,,,PC,,10.5873,0.006,31.839393,-60.583833,24.356,0.048,-13.295,0.039,2458354.6175,.0024,1.15265,0.00009,1.228663,,1131,,0.085,0.007,47.63,5.4,.99,.04,.043,.026,1.46,.21,10.81,7.12,,,,,,,.04,.02,,,,,,,,,,,380.813,3.598,5499,135.645,3.69597,.0837124,2.30241,.128,2020-08-10 07:20:18,montalto,,29352,"new CTOI, Montalto et al. (2020)"
234284556,234284556.01,,,,,,,,PC,,11.8868,0.008,335.6659,-63.057562,56.781,0.063,-89.977,0.081,2457000.6558575863,,1.106496,0.003543,5.739783,0.493036,5272.58612,454,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3364,.09555,3249,157,4.8014,.00512363,.427784,.0128333,2020-09-14 01:47:21,palumbo,,35824,"Planet Candidate"
234347951,234347951.01,,,,,,,,PC,,10.4416,0.006,39.106486,-70.970554,33.26,0.043,8.788,0.039,2458331.3753,,,,1295.00002,,696610.887165069,,5.13333333333333,,,,,,,,,,101.896853065797,,,,,,,,,,,,,,,,,,,,307.54,2.2545,5991,133.102,4.01662,.0782297,1.7038,.078784,2019-06-06 03:40:31,lipponen,,3787,"sector1"
234347951,234347951.02,,,,,,,,PC,,10.4416,0.006,39.106486,-70.970554,33.26,0.043,8.788,0.039,2458336.317,,,,2107.802671,,856491.068313167,,7.46666666666667,,,,,,,,,,70.0809921183596,,,,,,,,,,,,,,,,,,,,307.54,2.2545,5991,133.102,4.01662,.0782297,1.7038,.078784,2019-06-06 03:40:31,lipponen,,3787,"sector1"
234387858,234387858.01,,,,,,,,PC,,11.3049,0.006,112.868586,11.545229,-12.59,0.079,-28.769,0.069,2458492.0465,.0055,2.81042,0.00099,2.58822,,2381,,0.152,0.013,75.92,3.64,.86,.03,.051,.004,3.55,.96,6.26,.78,,,,,,,.11,.1,,,,,,,,,,,268.291,3.198,5572,123.166,4.32921,.077555,1.12384,.057902,2020-08-10 07:20:18,montalto,,29380,"new CTOI, Montalto et al. (2020)"
234503282,234503282.01,,,,,,,,PC,,10.9643,0.006,11.595655,-63.473031,18.439,0.155,8.677,0.127,2458335.1498,.0008,1.4376,0.0002,18.726662,0.32577,17100,300,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.753,15.7155,6487.3,112.712,4.14029,.0890358,1.62485,.0877915,2019-04-23 13:49:21,feinstein,,3341,"Feinstein, A.~D., Montet, B.~T., Foreman-Mackey, D., et al.\ 2019, arXiv e-prints , arXiv:1903.09152."
