#TIC ID,CTOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Midpoint (BJD),Midpoint err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Radius (R_Earth),Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
144000467,144000467.01,,,,,,,,PC,,8.2307,0.006,336.263647,-53.810946,74.244,0.046,-155.219,0.052,2458327.996,,8.883333,,119.19455,,103970.764554297,,5.36666666666667,,,,,,,,,,53.5084346352232,,,,,,,,,,,,,,,,,,,,91.0041,.2843,5701,124.074,4.10221,.0763619,1.48671,.073902,2019-06-22 00:19:17,lipponen,,3787,"sector1"
144000467,144000467.02,,,,,,,,PC,,8.2307,0.006,336.263647,-53.810946,74.244,0.046,-155.219,0.052,2458333.2946,,8.884028,,256.046049,,210082.782028952,,5,,,,,,,,,,76.0609695820994,,,,,,,,,,,,,,,,,,,,91.0041,.2843,5701,124.074,4.10221,.0763619,1.48671,.073902,2019-06-22 00:19:17,lipponen,,3787,"sector1"
144462697,144462697.01,,,,,,,,PC,,11.8315,0.007,336.348372,-44.594208,10.398,0.046,4.152,0.048,2458325.663,,1.233333,,943.835612,,580757.062712736,,3.9,,,,,,,,,,112.245976915517,,,,,,,,,,,,,,,,,,,,794.568,21.7775,7337,155.572,4.20784,.0885738,1.67946,.0798995,2019-06-06 03:40:31,lipponen,,3787,"sector1"
144462697,144462697.02,,,,,,,,PC,,11.8315,0.007,336.348372,-44.594208,10.398,0.046,4.152,0.048,2458326.2811,,1.235417,,2688.973878,,915974.627010257,,3.7,,,,,,,,,,50.2508174592533,,,,,,,,,,,,,,,,,,,,794.568,21.7775,7337,155.572,4.20784,.0885738,1.67946,.0798995,2019-06-06 03:40:31,lipponen,,3787,"sector1"
146129309,146129309.01,,,,,,,,PC,,10.8613,0.006,123.503399,-31.150074,-4.818,0.047,8.289,0.047,2458519.50673889,.00182817,3.21445402,0.00049973,5.256811,1.151491,4830,1060,1.229,0.506,88.2,2.8,.574,.907,.06953,.01073,18.05,6.26,12.97,2.08,,,,,,,,,,,,,,,,,,,435.373,6.1755,6663,151.038,4.11976,.0861159,1.7106,.0738844,2020-01-03 11:21:12,bouma,tfopwg,8521,"Maybe on TIC146129313 (which is also cluster member!). HJ in Vela OB2 pop6 (20Myr, CG19)."
147069011,147069011.01,,,,,,,,PC,,12.5841,0.006,232.86837,-51.17834,-5.727,0.052,-5.895,0.054,2458628.55954639,.00191765,7.32814467,0.00101188,85.408886,32.455215,75650,29450,3.445,0.331,85,.7,1.044,.144,.27504,.07571,11.94,.57,41.73,11.65,,,,,,,,,,,,,,,,,,,653.644,11.9245,6512,133.637,4.27855,.0882874,1.39095,.0639699,2020-04-13 10:41:06,bouma,tfopwg,18718,"Likely EB, Alessi 8 (CG18, 120Myr). Prot 6d; dubious bc Teff 6500K."
148158540,148158540.01,,,,,,,,FP,,5.8843,0.01,229.734785,-40.788315,-20.071,0.486,-21.577,0.384,2458601.283,.002,1.8488,0.0002,42.06232,1.086279,38000,1000,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.96,3.622,13459,93,,,,,2019-12-17 12:53:38,montet,,8013,"Consistent with membership in 15 Myr UCL association. Eccentric EB with clear primary and secondary."
150030205,150030205.03,,,,,,,,PC,,9.1059,0.006,90.984276,-60.666335,76.064,0.048,-3.482,0.04,2458327.101,,10.868243,,0.140721,0.003909,129.6,3.6,2.9,,,,.55,.03,,,,,1,.03,,,51.4,6,682,,,,.09039,,,,,,,,,,59.2293,.07465,5116,122.457,4.57337,.0860203,.793597,.0471155,2019-04-28 15:37:18,spencer,,3406,"Marginal, low s2n PC"
150429807,150429807.01,,,,,,,,PC,,9.6161,0.006,97.060708,-62.528687,-21.61,0.044,87.72,0.047,2458338.348,,,,3272.59571,,950913.539656841,,6.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.185,.305,5407,132.277,4.2497,.0826954,1.20433,.0648317,2019-05-25 09:17:28,lipponen,,3787,"sector1"
150442264,150442264.01,,,,,,,,PC,,6.2927,0.006,97.794246,-61.87949,-9.142,0.149,12.087,0.166,2458328.3077,,1.652778,,5419.25442,,993203.297951734,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.11,12.895,,,,,,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
150442264,150442264.02,,,,,,,,PC,,6.2927,0.006,97.794246,-61.87949,-9.142,0.149,12.087,0.166,2458328.3049,,2.981944,,5437.118015,,993314.209034737,,2.23333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.11,12.895,,,,,,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
152223725,152223725.01,,,,,,,,PC,,9.3148,0.007,312.27952,-33.731786,3.805,0.074,1.698,0.053,2458327.6764,,4.431944,,121.753363,,106079.99870739,,10.6666666666667,,,,,,,,,,59.0300136509334,,,,,,,,,,,,,,,,,,,,643.91,21.211,7708,157.149,3.44331,.0861901,4.22881,.195377,2019-08-02 00:39:26,lipponen,,3787,"sector1"
152223725,152223725.02,,,,,,,,PC,,9.3148,0.007,312.27952,-33.731786,3.805,0.074,1.698,0.053,2458329.8916,,4.440278,,859.931959,,547074.03700644,,14.1,,,,,,,,,,134.053816570254,,,,,,,,,,,,,,,,,,,,643.91,21.211,7708,157.149,3.44331,.0861901,4.22881,.195377,2019-08-02 00:39:26,lipponen,,3787,"sector1"
152283270,152283270.01,,,,,,,,PC,,7.503,0.018,329.231519,-35.359835,16.8,1.1,-1.3,1.2,2458336,,,,10.903477,,9992.216,,8.6,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,198.807,,,,,,,,2019-04-22 08:27:21,lipponen,,3264,"drop_in_two_phases"
153065527,153065527.02,,,,,,,,PC,,11.2828,0.007,49.262643,-42.244149,41.675,0.055,-412.827,0.074,2458388.699007,,3.307134,,0.998087,0.107765,918.85,99.25,1.081,,,,.71,.09,,,,,1.38,.19,,,17.86,4.57,524,,,,.03279,.001,,,,,,,,,31.0597,.03405,3324,157,4.83718,.0026576,.388609,.0116001,2019-04-29 06:41:25,spencer,,3411,"s2n=6.1, in a 4:1 resonance with TOI-406.01"
154573032,154573032.01,,,,,,,,PC,,8.643,0.006,258.173781,16.229848,-82.797,0.05,26.777,0.058,2459008.27,.005,1.542,,0.825473,0.04343,760,40,2.84,,,,,,.002757,.00074,,,3.22,.09,,,,,,,,,.0273,.0012,,,,,,,,,88.2737,.28155,6076,127.696,4.43733,.0826561,1.06861,.0502462,2020-07-27 21:13:01,deen,,28736,"15 transits"
154671430,154671430.01,,,,,3,,,PC,,12.8402,0.01,122.310616,-29.552349,-5.262,0.025,7.27,0.029,2458491.9883071855,.004925849149003625,1.1643796061428282,0.0003918466132653009,2.434035,0.204429,2239.317779864979,188.26818031435008,2.241624230246844,0.5511291314729119,83.56238650909211,6.285409553379012,.4317799472487479,.4269431598238073,.047321430450325344,.002813222375466322,3.851007453601661,.6938347916268184,5.90193371738198,.4535099222526078,,,,,,,,,,,,,,,,,,,665.486,8.3835,6274,136.891,4.40802,.0901934,1.14342,.0556684,2019-11-25 14:34:17,bouma,tfopwg,5722,"Cand super-Neptune in NGC2527 (CG18). CMD shows a bit faint. RA/dec show on outskirts. (CDIPS; Bouma+19)."
158167408,158167408.01,,,,,,,,PC,,13.5728,0.006,285.971768,42.545624,-5.832,0.03,-18.29,0.034,2458684.850282084,,5.230529005965557,,4.061596,,3733.8799152234506,,1.9234440151075254,,,,.003676224921243209,,.061105481875388654,,,,,,,,,,,,,,,,,,,,,,,,989.963,16.669,6064,122,4.27292,,1.28562,,2020-07-14 13:40:48,wilson,,28551,"Kepler candidate planet KOI-3689.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
158388163,158388163.01,,,,,,,,PC,,13.4584,0.007,287.130578,42.350153,-4.248,0.027,-3.627,0.028,2458684.6897040904,,4.2201375542061585,,7.281251,,6683.84300696238,,3.5650459350145365,,,,.7140118137472697,,.08175477360351736,,,,,,,,,,,,,,,,,,,,,,,,630.785,6.368,5501,122,4.39363,,1.03122,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-201.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
158551257,158551257.01,,,,,,,,PC,,14.2502,0.008,287.57055,43.531709,-8.984,2.119,-9.457,2.119,2458684.539714275,,0.9040558465454588,,5.405288,,4966.08182814433,,3.567839360218474,,,,.8710852133043757,,.07047043229712963,,,,,,,,,,,,,,,,,,,,,,,,833.364,,,,,,,,2020-07-14 13:40:48,wilson,,28551,"Kepler candidate planet KOI-6918.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
158786520,158786520.01,,,,,,,,PC,,14.4626,0.006,288.490979,46.804989,13.363,2.153,-2.806,2.153,2458684.8867403343,,0.7213373843477568,,53.855473,,48392.59930957345,,2.449493506594046,,,,.9999999997472256,,.21998317960601774,,,,,,,,,,,,,,,,,,,,,,,,542.372,,4866.65,97.21,,,,,2020-07-14 13:40:48,wilson,,28551,"Kepler candidate planet KOI-7259.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
158835095,158835095.01,,,,,,,,PC,,14.8628,0.007,288.700835,44.707575,-4.72,0.053,-14.698,0.057,2458684.520216124,,0.5752412628719779,,1.989855,,1831.0453374560054,,1.6195417765928264,,,,.5109361138398683,,.042790715552044764,,,,,,,,,,,,,,,,,,,,,,,,2394.32,166.93,5550,128,3.81627,,2.02541,,2020-07-14 13:40:48,wilson,,28551,"Kepler candidate planet KOI-1251.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
159098316,159098316.01,,,,,,,,PC,,13.4231,0.007,289.607943,44.345435,-2.604,0.029,-0.413,0.036,2458685.3959828783,,3.576917413439648,,3.463798,,3185.192052246645,,3.02778277759381,,,,.4899334303764112,,.05643750572311506,,,,,,,,,,,,,,,,,,,,,,,,639.411,7.055,5482.59,78.16,4.36922,,1.06062,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-127.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
159159904,159159904.01,,,,,,,,PC,,8.71483,0.006,199.253911,57.283724,-109.8,0.042,124.062,0.038,2458918.61,.02,0,,0.543004,0.108579,500,100,14.6,2,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,108.415,.3115,6324,129.143,4.37738,.0878734,1.19798,.0542261,2020-04-27 00:46:45,eisner,,18861,"Planet Hunters TESS candidate. Single transit event."
159343218,159343218.01,,,,,,,,PC,,9.67863,0.006,235.490925,78.38221,-11.807,0.043,6.891,0.047,2458992.235,.005,109.14,0.01,0.000002,0.000005,0.0019,0.005,5.5,0.3,,,,,.04359,.00057,,,6.898,.091,,,,,,,,,.513,.03,,,,,,,,,232.876,1.392,6917,121.496,4.29415,.0844806,1.4493,.0562311,2020-07-27 22:05:37,deen,,28737,"from two confident transits"
159761678,159761678.01,,,,,,,,PC,,14.6097,0.007,291.484925,45.545743,-5.863,0.054,15.022,0.053,2458684.7488812897,,1.4446800917561409,,1.910689,,1758.261660675665,,8.975806615922988,,,,.4177671690264149,,.041931630789603984,,,,,,,,,,,,,,,,,,,,,,,,564.619,10.6405,4554,124,4.49404,,.795574,,2020-07-14 13:40:48,wilson,,28551,"Kepler candidate planet KOI-6195.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
160036449,160036449.01,,,,,,,,PC,,10.8022,0.006,336.752435,-37.188396,27.218,0.074,-6.323,0.098,2458325.8826,,1.896528,,2896.24439,,930577.181116941,,4.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.191,22.12,7517,135.094,4.09957,.086952,1.94211,.0947134,2019-06-06 03:40:31,lipponen,,3787,"sector1"
160036449,160036449.02,,,,,,,,PC,,10.8022,0.006,336.752435,-37.188396,27.218,0.074,-6.323,0.098,2458326.8312,,1.89375,,876.087937,,553763.772772034,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.191,22.12,7517,135.094,4.09957,.086952,1.94211,.0947134,2019-06-06 03:40:31,lipponen,,3787,"sector1"
162694128,162694128.01,,,,,,,,PC,,11.3705,0.006,247.33894,49.136552,-11.665,0.051,55.487,0.052,2459009.01,.005,1.3339,,1.956086,0.054288,1800,50,2.27,,,,,,.04243,.0006,,,3.32,.05,,,,,,,,,.0223,.00089,,,,,,,,,143.343,.545,5010.06,110.209,4.64701,.0813349,.716685,.0405025,2020-07-28 14:28:40,deen,,28777,"V-shaped grazing, 52 transits"
164365027,164365027.01,,,,,,,,PC,,8.68244,0.006,265.381949,46.323219,-4.069,0.059,-5.324,0.057,2458999.103,.004,,,0.586456,0.054288,540,50,1.8,0.2,,,,,.0232,.0011,,,4.14,.2,,,,,,,,,,,,,,,,,,,186.923,.9945,7537,132.585,4.25424,.0778228,1.63141,.0525376,2020-07-28 14:45:06,deen,,28779,"single transit, ostensibly short period"
164781040,164781040.01,,,,,,,,PC,,14.0385,0.008,284.699626,46.375048,-1.242,2.153,-4.706,2.153,2458685.7235863297,,2.3490970675059715,,348.62774,,274647.8479574286,,4.765268439920604,,,,.8637210422197171,,.5240685527270537,,,,,,,,,,,,,,,,,,,,,,,,653.619,,,,,,,,2020-07-14 13:40:48,wilson,,28551,"Kepler candidate planet KOI-7205.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
164786087,164786087.01,,,,,,,,PC,,14.6979,0.006,284.830443,44.658093,-4.972,2.12,-10.392,2.12,2458684.8681004816,,4.075657288155413,,11.486017,,10523.251958221612,,3.5517034309561053,,,,.7028738826060733,,.10258290285530827,,,,,,,,,,,,,,,,,,,,,,,,1071.8,,,,,,,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-913.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
164892194,164892194.01,,,,,,,,PC,,13.4633,0.007,285.240829,46.668241,-3.003,0.025,0.193,0.026,2458685.037371474,,3.02807246584456,,4.580624,,4210.023878260753,,2.7356656702484856,,,,.34908045813241145,,.06488469679562935,,,,,,,,,,,,,,,,,,,,,,,,1005.84,14.19,6041,143,4.21773,,1.36388,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-135.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
165110772,165110772.01,,,,,,,,PC,,8.7359,0.006,323.011412,-37.76989,40.287,0.11,-15.455,0.097,2458325.9025,,0.06111111,,2.421828,,2228.1,,0.833333333333333,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,146.687,1.6475,7322,135.23,4.41755,.0817614,1.31921,.0491557,2019-08-02 00:39:26,lipponen,,5065,"sector1"
165531514,165531514.01,,,,,,,,PC,,12.0875,0.007,266.305337,56.234121,-13.148,0.045,41.508,0.047,2458684.2255,,3.1075,,3.679273,,3383,,4.39,,,,,,,,,,8.48,,,,,,,,,,,,,,,,,,,,498.542,6.874,5929.37,104.922,4.22029,.0741544,1.33537,.0580905,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
167692429,167692429.01,,,,,,,,PC,,10.507,0.006,102.716048,-63.431044,1.822,0.065,15.988,0.045,2458330.598,,10.25694,,1798.880994,,809257.442037618,,7.33333333333333,,,,,,,,,,53.1368521986926,,,,,,,,,,,,,,,,,,,,695.083,15.703,6473.9,116.592,3.4807,.0926003,3.45916,.16614,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
167692429,167692429.02,,,,,,,,PC,,10.507,0.006,102.716048,-63.431044,1.822,0.065,15.988,0.045,2458335.3271,,10.25972,,2511.520015,,901055.423519387,,8,,,,,,,,,,38.2708421658676,,,,,,,,,,,,,,,,,,,,695.083,15.703,6473.9,116.592,3.4807,.0926003,3.45916,.16614,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
167792080,167792080.01,,,,,,,,PC,,11.7956,0.006,104.131271,-63.113121,-2.337,0.037,16.834,0.051,2458597.256,,3.253503,,5.970891,,5484.3,,4.56,,,,,,.07284202608,,,,15.282095199999999,,,,,,,,,,,,,,,,,,,,600.149,7.0785,6028.44,117.312,3.9352,.0811253,1.88818,.0912413,2019-06-21 23:04:34,galgano,,4210,"vetted with DAVE (https://arxiv.org/abs/1901.07459)"
172752083,172752083.01,,,,,,,,PC,,10.5605,0.006,242.058709,17.434066,3.772,0.042,13.027,0.039,2459004.96,.01,13.43,0.02,1.140622,0.217169,1050,200,4.3,0.5,,,,,.0324,.0032,,,3.1,.31,,,,,,,,,.1123,.005,,,,,,,,,160.311,.9805,5816.67,143.72,4.57379,.0840024,.875205,.0491557,2020-07-29 15:42:36,deen,,29045,"low-SNR candidate, 2 transits"
176956893,176956893.01,,,,,,,,PC,,11.4057,0.006,100.833125,-66.947656,2.327,0.042,4.494,0.044,,,6.907,0.001,1.629827,0.32577,1500,300,8,,,,.32,,.032,.01,7.2,,11.2,.3,,,,,,,,,,,,,,,,,,,788.317,13.197,5720.85,123.262,3.44967,.0771706,3.15138,.169143,2019-10-22 14:02:28,grunblatt,,6340,"new CTOI"
180412528,180412528.01,,,,,,,,PC,,10.758,0.04,11.350583,-77.868782,249.76,2,48.22,2,2458326.2912,,4.5875,,65.256956,,58333.289431563,,1.76666666666667,,,,,,,,,,13.3304933226538,,,,,,,,,,,,,,,,,,,,61.21389,,,,4.76573,.345937,.506,.075,2019-06-22 00:19:17,lipponen,,3787,"sector1"
180412528,180412528.02,,,,,,,,PC,,10.758,0.04,11.350583,-77.868782,249.76,2,48.22,2,2458328.605,,4.588889,,42.219889,,38139.6018071068,,1.83333333333333,,,,,,,,,,10.7789402709416,,,,,,,,,,,,,,,,,,,,61.21389,,,,4.76573,.345937,.506,.075,2019-06-22 00:19:17,lipponen,,3787,"sector1"
191672086,191672086.01,,,,,,,,PC,,13.6497,0.007,135.875203,-39.29472,-131.895,0.077,87.084,0.064,2458522.49899,.00379,2.683393,0.000814,,,0,0,0.083,0.007,90.02,1.49,-.004,.304,.1251,.0061,11.7,1,5.55,.31,,,25.8,2.2,627.9,13.1,,,.0288,.0001,0,0,,,,,,,103.944,.454,3488,157,4.82331,.00382026,.403645,.0121815,2019-06-10 08:56:06,cloutier,,4047,"new CTOI from ORION (https://arxiv.org/abs/1812.08145)"
192415680,192415680.01,,,,,,,,PC,,9.2063,0.006,46.061033,43.557667,71.775,0.1,-66.077,0.065,2458769.02,.2,0,,3.262104,0.543004,3000,500,5.8,1,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,72.4731,.20825,5358.99,145.967,4.55259,.0901946,.845239,.0538894,2020-01-24 10:07:06,eisner,,15945,"Planet Hunters TESS candidate. Single transit event."
192790476,192790476.01,,,,,,,,PC,,9.3951,0.006,82.143332,-39.373046,88.576,0.042,16.749,0.045,2458452.33,.02,0,0,2.391251,0.543004,2200,500,3.6,1,,,,,,,,,3.5,1,,,,,,,,,,,,,,,,,,,36.6113,.03455,4195,124.8,4.59888,.106536,.675093,.0630151,2020-05-22 06:52:18,eisner,,19243,"PHT candidate. Single transit event."
198181553,198181553.01,,,,,,,,PC,,14.4965,0.008,244.795449,60.293798,-26.161,0.079,-36.628,0.075,2458684.255,,1.4113,,1.286273,,1184,,2.176,,,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,310.98,3.843,3779,157,4.62684,.0120048,.629069,.0193055,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
198382308,198382308.01,,,,,,,,PC,,11.8049,0.007,257.408968,57.006252,8.688,0.042,2.295,0.053,2458685.44,,2.0812,,2.488099,,2289,,2.45,,,,,,,,,,6.46,,,,,,,,,,,,,,,,,,,,410.73,3.871,5908,124.32,4.28269,.0795132,1.23703,.0591457,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
198382308,198382308.02,,,,,,,,PC,,11.8049,0.007,257.408968,57.006252,8.688,0.042,2.295,0.053,2459009.04,.005,2.0806,,1.086279,0.108579,1000,100,3.6,0.2,,,,,,,,,4.27,.22,,,,,,,,,,,,,,,,,,,410.73,3.871,5908,124.32,4.28269,.0795132,1.23703,.0591457,2020-07-29 20:01:13,deen,,29046,"secondary transit to 198382308.01, but boxy, so full transit."
198382901,198382901.01,,,,,,,,PC,,12.3643,0.008,257.44687,58.640244,-22.136,0.034,-20.074,0.036,2458685.2377,,8.542,,3.253392,,2992,,3.149,,,,,,,,,,6.34,,,,,,,,,,,,,,,,,,,,458.175,3.758,5974,132.234,4.42791,.0773405,1.06115,.050387,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
198390707,198390707.01,,,,,,,,PC,,12.2469,0.007,258.23613,58.552224,16.81,2.355,-24.303,2.306,2459009.186,.002,0.141365,0.00001,5.878863,0.108579,5400,100,0.85,0.15,,,,,.0735,.0007,1.446,.056,5.496,.051,,,,,,,,,.004607,.000048,,,,,,,,,,,3925,157,4.58151,.0125226,.684923,.0205774,2020-07-29 21:13:46,deen,,29047,"seems to be a full planetary transit, but absurdly short period."
198420098,198420098.01,,,,,,,,PC,,11.7825,0.006,261.639101,55.8216,-1.455,0.036,21.586,0.044,2458684.8281,,1.7892,,1.446077,,1331,,1.176,,,,,,,,,,5.81,,,,,,,,,,,,,,,,,,,,527.363,5.455,6326.03,100.666,4.20702,.0790578,1.45875,.0568267,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
199662939,199662939.01,,,,,,,,PC,,12.5103,0.008,251.426656,54.544725,-12.067,0.029,4.98,0.045,2458740.6865,,2.2959,,5.237173,,4812,,2.459,,,,,,,,,,10.25,,,,,,,,,,,,,,,,,,,,577.398,5.893,5738.84,103.155,4.18792,.0696881,1.3536,.0599372,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
200516835,200516835.01,,,,,,,,PC,,15.1073,0.009,82.800881,11.761465,-0.923,0.159,-5.249,0.124,2458471.48338305,.0043373717926442614,3.77847309049988,0.0017696716353456934,47.569204,3.80187,42866.93778231694,3495.5282603005107,2.1344321103638446,0.450521427740929,88.72684612619051,1.3261920803628369,.34772126405694764,.3658848930895279,.20704332344298607,.011938137852430421,15.649797648936564,2.3477216836711365,12.509697154838555,.8461574978662721,,,,,,,,,,,,,,,,,,,274.363,7.027,3266,157,4.69055,.0129958,.55393,.0195883,2019-09-18 09:12:28,bouma,tfopwg,5723,"Cand HJ, Zari+18 PMS star. Main worry is stellar-mass EB. Rot period similar to orbital period.  (CDIPS; Bouma+19)"
201234926,201234926.01,,,,,,,,PC,,11.5159,0.006,359.873598,-53.609722,61.723,0.033,-116.91,0.037,2458332.873,,14.09444,,2380.66358,,888381.914788541,,3,,,,,,,,,,24.8093876835618,,,,,,,,,,,,,,,,,,,,113.02,.3335,4112,127.543,4.40174,.118168,.834169,.0824621,2019-05-25 09:17:28,lipponen,,3787,"sector1"
201256771,201256771.01,,,,,,,,PC,,11.3801,0.006,1.818709,-58.457347,41.15,0.046,-8.019,0.04,2458325.5754,,3.754861,,84.342866,,74741.9897637244,,4.7,,,,,,,,,,24.7200119248755,,,,,,,,,,,,,,,,,,,,625.964,11.4445,4978.94,49.5776,,,3.15786,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
201256771,201256771.02,,,,,,,,PC,,11.3801,0.006,1.818709,-58.457347,41.15,0.046,-8.019,0.04,2458327.4449,,3.766667,,97.593844,,85965.764935027,,6.06666666666667,,,,,,,,,,26.5111834068642,,,,,,,,,,,,,,,,,,,,625.964,11.4445,4978.94,49.5776,,,3.15786,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
201293780,201293780.01,,,,,,,,PC,,9.7546,0.006,3.237504,-57.356692,53.202,0.048,8.261,0.045,2458325.7476,,0.9402778,,4539.201726,,984713.104045714,,1.5,,,,,,,,,,18.1346688403116,,,,,,,,,,,,,,,,,,,,162.564,.6995,5962,133.658,4.2984,.0798071,1.22616,.0575427,2019-05-25 09:17:28,lipponen,,3787,"sector1"
201293780,201293780.02,,,,,,,,PC,,9.7546,0.006,3.237504,-57.356692,53.202,0.048,8.261,0.045,2458327.1546,,0.8840278,,5379.400696,,992949.178478768,,1.4,,,,,,,,,,12.3160043933233,,,,,,,,,,,,,,,,,,,,162.564,.6995,5962,133.658,4.2984,.0798071,1.22616,.0575427,2019-05-25 09:17:28,lipponen,,3787,"sector1"
204327008,204327008.01,,,,,,,,PC,,11.0763,0.008,347.09918,-19.703886,47.692,2.876,4.05,1.917,2458354.2708,,0.3201389,,112.690676,,98587.181907437,,2.1,,,,,,,,,,33.9249218410348,,,,,,,,,,,,,,,,,,,,205.223,,5403,,,,.990538,,2019-12-29 08:24:43,lipponen,,8409,"new CTOI"
204327008,204327008.02,,,,,,,,PC,,11.0763,0.008,347.09918,-19.703886,47.692,2.876,4.05,1.917,2458354.4291,,0.3215278,,87.683909,,77584.8305204989,,2.16666666666667,,,,,,,,,,30.0951863874051,,,,,,,,,,,,,,,,,,,,205.223,,5403,,,,.990538,,2019-12-29 08:24:43,lipponen,,8409,"new CTOI"
204497617,204497617.01,,,,,,,,PC,,11.7963,0.006,326.799031,-32.896428,6.086,0.075,-3.448,0.06,2458327.5359,,1.590278,,1693.090617,,789736.565975864,,2.9,,,,,,,,,,50.0171987356449,,,,,,,,,,,,,,,,,,,,501.012,13.04,6323,128.959,4.25884,.0888162,1.37426,.0723392,2019-06-06 03:40:31,lipponen,,3787,"sector1"
204497617,204497617.02,,,,,,,,PC,,11.7963,0.006,326.799031,-32.896428,6.086,0.075,-3.448,0.06,2458326.7428,,3.179861,,3829.737252,,970616.393500395,,2.53333333333333,,,,,,,,,,18.6977796821621,,,,,,,,,,,,,,,,,,,,501.012,13.04,6323,128.959,4.25884,.0888162,1.37426,.0723392,2019-06-06 03:40:31,lipponen,,3787,"sector1"
206361691,206361691.01,,,,,,,,PC,,8.3408,0.006,356.628534,-48.958006,-84.295,0.028,29.532,0.041,2458363.25,.1,0,,0.32577,0.054288,300,50,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2118,.33535,6002,124.798,4.1943,.0819649,1.3949,.0657286,2020-01-16 01:52:32,eisner,,15799,"Planethunters-TESS candidate. Single Transit"
